Umpire,Game_ID,Home/Away,Called Ball/Strike,Pitch_X,Pitch_Y,Pitcher_Hand,Batter_Hand,Pitch_Type,Pitch_Speed
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,170,21,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-164,43,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,152,60,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-41,26,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-123,-52,R,R,SL,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-94,-86,R,R,SL,90.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-100,-173,L,L,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,88,-78,L,L,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,82,-117,L,L,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,76,-156,L,L,CU,74.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-123,60,L,R,FA,92.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-129,-139,L,L,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,164,91,L,L,SL,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,76,-95,L,R,SL,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,17,-152,L,R,SL,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-64,-17,L,L,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,17,8,R,L,FA,95.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,64,-108,R,L,CH,86.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,135,-82,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-47,-104,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,11,152,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-105,-169,R,R,SL,90.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-111,-147,R,R,SL,88.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-147,-65,R,R,SL,88.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-94,69,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-152,-34,L,R,FA,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,47,-91,L,R,FA,91.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-117,-100,L,R,SL,88.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-23,-173,L,R,SL,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,29,160,L,R,FA,89.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,105,21,R,R,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-158,4,R,L,CT,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-23,-69,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,47,139,R,R,CU,81.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-141,78,L,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-100,4,L,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,35,152,R,L,FA,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,141,-65,R,L,CH,85.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,17,43,R,L,SI,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,152,-30,R,R,CH,85.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,82,143,R,R,FA,92.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-152,-73,R,R,SL,88.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,5,165,R,R,FA,92.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,88,65,L,R,FA,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-123,-65,L,R,SL,81.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-70,-73,L,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,64,-156,L,R,SL,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-52,160,L,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,129,26,L,L,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-47,91,R,L,FA,95.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-100,34,R,L,FA,95.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,82,-95,R,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,35,117,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-52,182,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,117,78,R,L,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,0,-182,R,L,CH,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-100,-100,R,L,CH,88.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-88,-95,R,R,SL,90.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,11,-169,R,R,CH,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-64,160,L,R,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,70,-169,L,R,SL,81.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-35,-113,L,R,FA,95.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-70,-156,L,R,SL,79.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,164,-39,L,R,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-105,130,L,L,SL,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,0,113,L,R,CH,82.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-88,139,L,L,FA,92.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,70,-182,L,L,SL,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-123,-69,L,L,FA,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,-52,-60,L,L,FA,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,152,-78,L,L,CU,80.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,123,60,L,R,SL,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,64,-117,L,R,CT,86.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-117,30,L,R,CT,85.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-141,-65,L,R,CT,86.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-47,-208,L,R,CU,79.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,35,-195,L,L,CT,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,70,-191,L,L,CT,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-123,34,R,R,FA,92.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,94,56,R,L,FA,94.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-158,-73,R,L,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,70,156,R,L,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-70,73,R,R,CU,81.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-117,95,R,R,CU,82.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-141,-139,R,R,CU,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-176,134,R,R,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-117,60,R,R,FA,95.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,5,-60,R,R,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,35,113,R,R,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-182,-195,R,R,SL,86.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-164,-160,R,R,SL,86.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Strike,47,-139,R,R,FA,93.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,147,108,R,R,SL,85.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Home,Ball,-176,-165,R,R,CH,87.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,88,134,R,L,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,-41,47,R,L,CU,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,29,-52,R,L,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,94,73,R,L,CU,82.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,64,-165,R,L,CU,83.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,141,-17,R,L,CU,82.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Strike,88,-39,R,L,FA,97.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,-41,-121,R,L,FA,96.0
Scott Barry,d46f53fa-955b-4474-8728-7a60b114e2a8,Away,Ball,64,-143,R,L,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-41,-165,R,L,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,58,-160,R,L,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,29,4,R,L,SL,79.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,82,-143,R,L,FA,91.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-17,-47,R,L,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-117,-143,R,L,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-52,-130,R,R,SL,80.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-82,-78,R,R,SL,81.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-58,-69,R,R,FA,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-35,143,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,135,52,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,76,-69,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,88,8,R,R,CT,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,58,-73,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-141,-182,R,L,CU,82.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-76,-39,R,L,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,82,-56,R,L,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-129,-147,R,R,FA,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-182,-195,R,R,SL,80.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,182,17,R,R,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,47,-47,R,L,SL,79.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-5,-160,R,R,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-164,-147,R,R,SL,81.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-11,17,R,R,SL,80.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,129,78,R,R,SL,78.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,88,134,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-58,143,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-158,-208,R,R,CU,84.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,88,134,R,L,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,52,147,R,L,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-70,-73,R,R,CT,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,52,134,R,R,FA,99.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-135,-121,R,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,5,-73,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,35,143,R,R,FA,99.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,58,160,R,R,FA,99.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-5,-47,L,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-88,-104,L,L,SL,84.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-41,-95,L,L,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,70,-152,L,L,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,17,-126,L,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-135,-117,L,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-11,121,R,R,CT,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,0,-134,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,47,-21,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-41,104,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,47,195,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-164,-200,R,R,SL,86.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-135,130,L,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,123,-139,L,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-70,39,R,L,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,47,-65,R,R,FA,99.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,182,69,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,70,60,R,R,CU,81.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-141,-117,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-141,117,L,R,FA,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,141,-8,L,R,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,158,-4,L,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-82,-191,L,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,188,-91,L,R,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-94,-78,L,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-129,-4,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-117,-134,R,R,CT,92.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,76,152,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,47,126,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-94,60,R,R,CU,82.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-135,-60,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-100,-39,L,L,FA,90.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,5,-147,L,L,CT,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,17,-143,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,64,-208,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-117,-139,R,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,17,-195,R,R,CU,82.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-82,-152,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-88,-95,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-52,-82,R,R,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,5,-134,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-176,-195,R,R,CH,85.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-147,-56,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-76,26,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-105,-78,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,35,152,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-117,0,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,58,17,R,L,FA,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-123,-139,R,L,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,5,-91,R,L,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-5,65,R,L,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-76,-73,R,R,FA,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,52,147,R,L,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,11,65,R,L,CU,81.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,0,-186,R,L,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-129,-21,R,L,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,111,86,R,R,CU,83.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-76,134,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,0,-78,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-105,-134,R,R,CH,86.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,70,82,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,70,4,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-29,160,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-52,-95,R,R,SL,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,105,-126,R,R,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-152,-169,R,R,SL,91.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,41,-95,R,L,CH,85.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-135,4,R,L,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-123,52,R,L,FA,98.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,82,65,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,135,-134,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,52,39,R,L,CT,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-52,-56,R,L,CT,94.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-117,-204,R,L,SL,83.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-52,156,R,R,CT,93.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-41,-117,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,141,-121,R,R,FA,97.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,170,4,R,R,CH,83.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,0,-43,R,R,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,158,65,R,R,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,-147,-78,R,R,SL,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,152,117,R,L,CH,86.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Ball,135,113,R,L,SL,84.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-47,52,R,L,FA,95.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Away,Strike,-11,-86,R,L,FA,96.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,82,-204,L,L,FA,92.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-11,78,L,L,FA,92.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,158,-65,L,R,FA,92.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,141,-95,L,R,SL,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-135,-186,L,R,CU,73.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,-47,-156,L,R,SL,89.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Strike,-94,-104,L,L,FA,92.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,147,-160,L,L,SL,88.0
Greg Gibson,dd0a0d8b-bf3b-4075-9bc3-99b207024401,Home,Ball,76,-191,L,L,SL,89.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Ball,-152,47,L,R,FA,90.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Strike,58,69,L,R,FA,90.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Strike,52,13,L,R,CU,75.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Ball,205,95,L,L,CU,76.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Strike,-100,-47,L,R,FA,92.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Ball,-11,-147,L,R,FA,91.0
Chad Fairchild,e0a56cb3-a580-434c-9dfc-9fa8ce733164,Away,Ball,-147,113,L,R,CU,74.0
